run_id,crash_time,mean_repair_queue,repairer_utilization
158,5489.15688009497,0.01078600347062772,0.0977891864392017
159,14034.314234737934,0.010930117838668181,0.09637741940513993
160,5804.171626544218,0.010671301172134568,0.10315294759078684
161,12000.957834992694,0.011778636341791035,0.10551902128735254
162,7791.981541933754,0.011201487927465928,0.10148175192747573
163,11168.996783099792,0.009779531565277399,0.10574371447523921
164,12680.75570962662,0.00886944635972309,0.09363286698108741
165,6390.603136212014,0.012592372196979526,0.10750754463745499
166,11982.694798121707,0.008532031771613982,0.09570471567363933
167,10206.22919828776,0.012031340801151879,0.09474451876419147
168,2367.8399598006285,0.018090827483747605,0.1156178654307904
169,1456.2182074881155,0.017790508543125826,0.10659322598904092
170,22170.45857329488,0.011914682649160265,0.09762226751437875
171,34616.53896790207,0.009104196844941929,0.10063478960713311
172,6308.069877947702,0.01083370760346046,0.10001819963343667
173,35915.515145087425,0.011301287336361737,0.09791478401247508
174,1857.7751826637636,0.007483686734029226,0.08826348224841939
175,2123.0210072373843,0.007435055346449786,0.10213646147803229
176,9414.134014044652,0.010628782265216713,0.09122687369555649
177,10136.285039746173,0.010692243002743835,0.10658496442598875
178,6900.781397273496,0.009178876073550607,0.08783121228917347
179,20198.299633033635,0.01100023431409955,0.10277111328462209
180,7302.101302271198,0.009468281877762393,0.09435967704379242
181,8645.647477363356,0.01065415022222163,0.1109482119838585
182,5795.578837036055,0.009985276649212995,0.10248205990110179
183,13380.98934965897,0.010396108097052364,0.09251919573778909
184,9114.340761425752,0.009801871815654476,0.09408926850252468
185,6821.753094611557,0.00952985940428075,0.09832410411944698
186,12571.498096578474,0.013912219189783347,0.10504765634256205
187,5584.7999359643245,0.010306622259018414,0.10579606115270686
188,18246.20857332351,0.009421278626289038,0.09862321486740283
189,11056.792433937844,0.011900539816721302,0.09839952327982175
190,2220.7767841106847,0.01770096962836861,0.10098742660336199
191,36819.05436705356,0.00903784798086385,0.09933196898922204
192,2395.9345858757997,0.009482222604059287,0.08406897579731672
193,6518.229094510434,0.010241723661413227,0.08859095154018286
194,14872.348964741253,0.011172885891438266,0.09725001730062195
